depth,lr,train_losses,val_losses,train_accuracies,val_accuracies,test_accuracy,test_f1_score
12,0.0001,"[0.8576783082558779, 0.28849248418693646, 0.20133385682630736, 0.15611625990237327, 0.1338204486257534, 0.10431648981494855, 0.09821983784998371, 0.08137445648824862, 0.06578777049443056, 0.053157626678250615, 0.03816677532289901, 0.027151803384392544, 0.01421985401233474, 0.00882773822602941, 0.004853990442232035, 0.0007948141759509166, 0.00016443390429192716, 4.072077255654943e-05, 3.26560951827035e-05, 3.05679849562616e-05]","[0.33958411110093656, 0.2941348810484748, 0.19878275524594902, 0.20186235422820406, 0.23555743207373184, 0.18016695090620577, 0.18271285917841323, 0.191235678331182, 0.18741297465138262, 0.1585774010649694, 0.20592236815657738, 0.2032309277435475, 0.19141971426937918, 0.17590507181278797, 0.1817719884281558, 0.1903389197084283, 0.1954021523153438, 0.19713848738542625, 0.19789286961487942, 0.19803665243772167]","[0.7106900766751861, 0.9058784309367708, 0.9352150238915435, 0.9483275919546617, 0.9562729192132459, 0.9653294810534504, 0.9673297033003667, 0.9723302589176576, 0.9783309256584065, 0.9827203022558062, 0.9872208023113679, 0.9908323147016335, 0.9952772530281142, 0.9974997221913546, 0.9983331481275697, 0.999833314812757, 1.0, 1.0, 1.0, 1.0]","[0.8955745341614907, 0.9010093167701864, 0.9351708074534162, 0.9328416149068323, 0.9281832298136646, 0.9499223602484472, 0.9398291925465838, 0.9487577639751553, 0.9510869565217391, 0.953027950310559, 0.9541925465838509, 0.953027950310559, 0.9604037267080745, 0.9576863354037267, 0.9642857142857143, 0.9631211180124224, 0.9642857142857143, 0.9642857142857143, 0.9642857142857143, 0.9642857142857143]",96.48475432122743,96.47663311290893
